Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-13 12:42:41,2019-06-13 12:42:53,11.526s,FAILED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-13 12:42:42,2019-06-13 12:42:49,7.299s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 12:42:42,2019-06-13 12:42:42,0.013s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-13 12:42:42,2019-06-13 12:42:49,7.060s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-13 12:42:49,2019-06-13 12:42:49,0.165s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 12:42:49,2019-06-13 12:42:49,0.010s,PASSED
,,,,,,
Test Cases/Lemoney/Invoices/Receivables,Chrome 74.0.3729.169,,2019-06-13 12:42:49,2019-06-13 12:42:51,2.391s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 12:42:49,2019-06-13 12:42:49,0.007s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_Invoices"")).equalsIgnoreCase(""Invoice Date"")",Chrome 74.0.3729.169,,2019-06-13 12:42:50,2019-06-13 12:42:50,0.093s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_Particulars"")).equalsIgnoreCase(""Particulars"")",Chrome 74.0.3729.169,,2019-06-13 12:42:50,2019-06-13 12:42:50,0.095s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_DueDate"")).equalsIgnoreCase(""Due Date"")",Chrome 74.0.3729.169,,2019-06-13 12:42:50,2019-06-13 12:42:50,0.043s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_Status"")).equalsIgnoreCase(""Status"")",Chrome 74.0.3729.169,,2019-06-13 12:42:50,2019-06-13 12:42:50,0.050s,PASSED
"getText(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableHeaders_AmountDue"")).equalsIgnoreCase(""Amount Due"")",Chrome 74.0.3729.169,,2019-06-13 12:42:50,2019-06-13 12:42:50,0.074s,PASSED
"listInvoiceDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_InvoiceDate""), 10)",Chrome 74.0.3729.169,,2019-06-13 12:42:50,2019-06-13 12:42:50,0.058s,PASSED
"for ([i = 0, i < listInvoiceDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-13 12:42:50,2019-06-13 12:42:51,0.278s,PASSED
"listParticularsCompanyName = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularsCompanyName""), 10)",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.029s,PASSED
if (listInvoiceDate.size() != listParticularsCompanyName.size()),Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.001s,PASSED
"for ([i = 0, i < listParticularsCompanyName.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.156s,PASSED
"listParticularsInvoiceID = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularInvoiceId""), 10)",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.029s,PASSED
if (listInvoiceDate.size() != listParticularsInvoiceID.size()),Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.001s,PASSED
"for ([i = 0, i < listParticularsInvoiceID.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.187s,PASSED
"listDueDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_DueDate""), 10)",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.021s,PASSED
if (listInvoiceDate.size() != listDueDate.size()),Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.001s,PASSED
"for ([i = 0, i < listDueDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.227s,PASSED
"listStatus = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_Status""), 10)",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.021s,PASSED
if (listInvoiceDate.size() != listStatus.size()),Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.002s,PASSED
"for ([i = 0, i < listStatus.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.051s,PASSED
"listAmountDueCurrType = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_AmountDueCurrencyType""), 10)",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.021s,PASSED
"for ([i = 0, i < listAmountDueCurrType.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.154s,PASSED
"var(url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com"")",Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.014s,FAILED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.003s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:53,1.213s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 12:42:51,2019-06-13 12:42:51,0.003s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-13 12:42:52,2019-06-13 12:42:52,0.172s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-13 12:42:52,2019-06-13 12:42:53,0.658s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-13 12:42:53,2019-06-13 12:42:53,0.138s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-13 12:42:53,2019-06-13 12:42:53,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 12:42:53,2019-06-13 12:42:53,0.003s,PASSED
