Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-14 12:47:50,2019-06-14 12:48:09,18.469s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-14 12:47:51,2019-06-14 12:48:05,14.453s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:47:51,2019-06-14 12:47:51,0.015s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-14 12:47:51,2019-06-14 12:48:05,14.234s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-14 12:48:05,2019-06-14 12:48:05,0.143s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:48:05,2019-06-14 12:48:05,0.012s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/DatabaseConnection,Chrome 74.0.3729.169,,2019-06-14 12:48:05,2019-06-14 12:48:06,1.185s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:48:05,2019-06-14 12:48:05,0.007s,PASSED
"url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com""",Chrome 74.0.3729.169,,2019-06-14 12:48:06,2019-06-14 12:48:06,0.001s,PASSED
"dbname = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 12:48:06,2019-06-14 12:48:06,0.001s,PASSED
"port = ""5432""",Chrome 74.0.3729.169,,2019-06-14 12:48:06,2019-06-14 12:48:06,0.001s,PASSED
"userName = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 12:48:06,2019-06-14 12:48:06,0.001s,PASSED
"passWord = ""api-server-db-pwd""",Chrome 74.0.3729.169,,2019-06-14 12:48:06,2019-06-14 12:48:06,0.003s,PASSED
"com.database.DemoSQLPro.connectDB(url, dbname, port, userName, passWord)",Chrome 74.0.3729.169,,2019-06-14 12:48:06,2019-06-14 12:48:06,0.644s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:48:06,2019-06-14 12:48:06,0.007s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/Table_invoiceListing,Chrome 74.0.3729.169,,2019-06-14 12:48:06,2019-06-14 12:48:07,0.650s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.004s,PASSED
"Invoice_nbr = ""INV_NBR_2""",Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.002s,PASSED
"queryString = select invoice_nbr,id,bill_to,invoice_sent_at,payment_due_date,total_cost from invoice where invoice_nbr='$Invoice_nbr'",Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.022s,PASSED
result = com.database.DemoSQLPro.executeQuery(queryString),Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.083s,PASSED
while (result.next()),Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.043s,PASSED
driver = getWebDriver(),Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.014s,PASSED
println(driver),Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.001s,PASSED
"driver.findElement(By.xpath(""//td[2]/a/span""))",Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.055s,PASSED
"RowDataPrecedingInvoice_nbr = driver.findElement(By.xpath(""//td[2]/a/span[contains(text(),'INV_NBR_2')]/preceding::td""))",Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.065s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.003s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/CloseDBConnection,Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.207s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.003s,PASSED
com.database.DemoSQLPro.closeDatabaseConnection(),Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.006s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.004s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:09,1.200s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 12:48:07,2019-06-14 12:48:07,0.010s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-14 12:48:08,2019-06-14 12:48:08,0.102s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-14 12:48:08,2019-06-14 12:48:08,0.644s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-14 12:48:08,2019-06-14 12:48:09,0.169s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-14 12:48:09,2019-06-14 12:48:09,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 12:48:09,2019-06-14 12:48:09,0.002s,PASSED
