Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-14 15:03:15,2019-06-14 15:03:26,11.674s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-14 15:03:15,2019-06-14 15:03:23,8.021s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:15,2019-06-14 15:03:15,0.016s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-14 15:03:15,2019-06-14 15:03:23,7.653s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-14 15:03:23,2019-06-14 15:03:23,0.289s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:23,2019-06-14 15:03:23,0.008s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/DatabaseConnection,Chrome 74.0.3729.169,,2019-06-14 15:03:23,2019-06-14 15:03:24,0.973s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:23,2019-06-14 15:03:23,0.014s,PASSED
"url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com""",Chrome 74.0.3729.169,,2019-06-14 15:03:24,2019-06-14 15:03:24,0.002s,PASSED
"dbname = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 15:03:24,2019-06-14 15:03:24,0.001s,PASSED
"port = ""5432""",Chrome 74.0.3729.169,,2019-06-14 15:03:24,2019-06-14 15:03:24,0.001s,PASSED
"userName = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 15:03:24,2019-06-14 15:03:24,0.001s,PASSED
"passWord = ""api-server-db-pwd""",Chrome 74.0.3729.169,,2019-06-14 15:03:24,2019-06-14 15:03:24,0.002s,PASSED
"com.database.DemoSQLPro.connectDB(url, dbname, port, userName, passWord)",Chrome 74.0.3729.169,,2019-06-14 15:03:24,2019-06-14 15:03:24,0.548s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:24,2019-06-14 15:03:24,0.003s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/Table_invoiceListing,Chrome 74.0.3729.169,,2019-06-14 15:03:24,2019-06-14 15:03:25,0.591s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:24,2019-06-14 15:03:24,0.007s,PASSED
"Invoice_nbr = ""INV_NBR_2""",Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.001s,PASSED
"queryString = select invoice_nbr,id,bill_to,invoice_sent_at,payment_due_date,total_cost from invoice where invoice_nbr='$Invoice_nbr'",Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.012s,PASSED
result = com.database.DemoSQLPro.executeQuery(queryString),Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.094s,PASSED
while (result.next()),Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.033s,PASSED
driver = getWebDriver(),Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.018s,PASSED
RowDataPrecedingInvoice_nbr = driver.findElements(By.xpath(//span[(text() = '$Invoice_nbr' or . = '$Invoice_nbr')]/preceding::td[count(. | //td) = count(//td)])),Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.047s,PASSED
println(get(0).getText()),Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.036s,PASSED
RowDatafollowingInvoice_nbr = driver.findElements(By.xpath(//span[(text() = '$Invoice_nbr' or . = '$Invoice_nbr')]/following::td[count(. | //td) = count(//td)])),Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.024s,PASSED
"println(""Size is : "" + RowDatafollowingInvoice_nbr.size() + ""following data Data1: "" + get(0).getText())",Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.025s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/CloseDBConnection,Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.185s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.004s,PASSED
com.database.DemoSQLPro.closeDatabaseConnection(),Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.003s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:26,1.259s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.006s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:25,0.118s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-14 15:03:25,2019-06-14 15:03:26,0.710s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-14 15:03:26,2019-06-14 15:03:26,0.198s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-14 15:03:26,2019-06-14 15:03:26,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 15:03:26,2019-06-14 15:03:26,0.003s,PASSED
