Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"getText().equalsIgnoreCase(""Invoice Date"")",Chrome 74.0.3729.169,,2019-06-17 12:58:16,2019-06-17 12:58:16,0.028s,PASSED
"getText().equalsIgnoreCase(""Particulars"")",Chrome 74.0.3729.169,,2019-06-17 12:58:16,2019-06-17 12:58:16,0.026s,PASSED
"getText().equalsIgnoreCase(""Due Date"")",Chrome 74.0.3729.169,,2019-06-17 12:58:16,2019-06-17 12:58:16,0.020s,PASSED
"getText().equalsIgnoreCase(""Status"")",Chrome 74.0.3729.169,,2019-06-17 12:58:16,2019-06-17 12:58:16,0.018s,PASSED
"getText().equalsIgnoreCase(""Amount Due"")",Chrome 74.0.3729.169,,2019-06-17 12:58:16,2019-06-17 12:58:16,0.020s,PASSED
"listInvoiceDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_InvoiceDate""), 10)",Chrome 74.0.3729.169,,2019-06-17 12:58:16,2019-06-17 12:58:16,0.020s,PASSED
"for ([i = 0, i < listInvoiceDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 12:58:16,2019-06-17 12:58:16,0.139s,PASSED
"listParticularsCompanyName = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularsCompanyName""), 10)",Chrome 74.0.3729.169,,2019-06-17 12:58:16,2019-06-17 12:58:27,10.322s,PASSED
if (listInvoiceDate.size() != listParticularsCompanyName.size()),Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.016s,PASSED
"for ([i = 0, i < listParticularsCompanyName.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.001s,PASSED
"listParticularsInvoiceID = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularInvoiceId""), 10)",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.034s,PASSED
if (listInvoiceDate.size() != listParticularsInvoiceID.size()),Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.001s,PASSED
"for ([i = 0, i < listParticularsInvoiceID.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.190s,PASSED
"listDueDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_DueDate""), 10)",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.021s,PASSED
if (listInvoiceDate.size() != listDueDate.size()),Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.000s,PASSED
"for ([i = 0, i < listDueDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.229s,PASSED
"listStatus = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_Status""), 10)",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.029s,PASSED
if (listInvoiceDate.size() != listStatus.size()),Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.002s,PASSED
"for ([i = 0, i < listStatus.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.056s,PASSED
"listAmountDueCurrType = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_AmountDueCurrencyType""), 10)",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.027s,PASSED
"for ([i = 0, i < listAmountDueCurrType.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:27,0.160s,PASSED
"listAmountDue = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_AmountDue""), 10)",Chrome 74.0.3729.169,,2019-06-17 12:58:27,2019-06-17 12:58:28,0.032s,PASSED
"for ([i = 0, i < listAmountDue.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:28,0.166s,FAILED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:28,0.001s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/CloseDBConnection,Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:28,0.205s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:28,0.002s,PASSED
com.database.DemoSQLPro.closeDatabaseConnection(),Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:28,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:28,0.001s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:29,1.196s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:28,0.002s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:28,0.103s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-17 12:58:28,2019-06-17 12:58:29,0.730s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-17 12:58:29,2019-06-17 12:58:29,0.154s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-17 12:58:29,2019-06-17 12:58:29,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-17 12:58:29,2019-06-17 12:58:29,0.001s,PASSED
