Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-13 15:45:00,2019-06-13 15:45:11,10.403s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-13 15:45:01,2019-06-13 15:45:08,7.346s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 15:45:01,2019-06-13 15:45:01,0.016s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-13 15:45:01,2019-06-13 15:45:08,7.084s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-13 15:45:08,2019-06-13 15:45:08,0.185s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 15:45:08,2019-06-13 15:45:08,0.006s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/DatabaseConnection,Chrome 74.0.3729.169,,2019-06-13 15:45:08,2019-06-13 15:45:09,1.332s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 15:45:08,2019-06-13 15:45:08,0.006s,PASSED
"url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com""",Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.001s,PASSED
"dbname = ""apiserver""",Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.008s,PASSED
"port = ""5432""",Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.001s,PASSED
"userName = ""apiserver""",Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.002s,PASSED
"passWord = ""api-server-db-pwd""",Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.012s,PASSED
"queryString = ""select id,bill_to,invoice_sent_at,payment_due_date,total_cost from invoice where invoice_nbr='INV_NBR_2'""",Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.001s,PASSED
"com.database.DemoSQLPro.connectDB(url, dbname, port, userName, passWord)",Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.632s,PASSED
result = com.database.DemoSQLPro.executeQuery(queryString),Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.113s,PASSED
println(result),Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.003s,PASSED
result.next(),Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.031s,PASSED
while (result.next()),Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.009s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:11,1.149s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-13 15:45:09,2019-06-13 15:45:09,0.012s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-13 15:45:10,2019-06-13 15:45:10,0.081s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-13 15:45:10,2019-06-13 15:45:10,0.645s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-13 15:45:10,2019-06-13 15:45:11,0.193s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-13 15:45:11,2019-06-13 15:45:11,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-13 15:45:11,2019-06-13 15:45:11,0.004s,PASSED
