Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-14 10:41:57,2019-06-14 10:42:26,28.543s,ERROR
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-14 10:41:58,2019-06-14 10:42:12,14.188s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 10:41:58,2019-06-14 10:41:58,0.014s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-14 10:41:58,2019-06-14 10:42:12,14.049s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-14 10:42:12,2019-06-14 10:42:12,0.081s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 10:42:12,2019-06-14 10:42:12,0.007s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/DatabaseConnection,Chrome 74.0.3729.169,,2019-06-14 10:42:12,2019-06-14 10:42:13,1.150s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 10:42:12,2019-06-14 10:42:12,0.005s,PASSED
"url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com""",Chrome 74.0.3729.169,,2019-06-14 10:42:13,2019-06-14 10:42:13,0.001s,PASSED
"dbname = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 10:42:13,2019-06-14 10:42:13,0.001s,PASSED
"port = ""5432""",Chrome 74.0.3729.169,,2019-06-14 10:42:13,2019-06-14 10:42:13,0.001s,PASSED
"userName = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 10:42:13,2019-06-14 10:42:13,0.001s,PASSED
"passWord = ""api-server-db-pwd""",Chrome 74.0.3729.169,,2019-06-14 10:42:13,2019-06-14 10:42:13,0.001s,PASSED
"com.database.DemoSQLPro.connectDB(url, dbname, port, userName, passWord)",Chrome 74.0.3729.169,,2019-06-14 10:42:13,2019-06-14 10:42:13,0.602s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 10:42:13,2019-06-14 10:42:13,0.003s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/Table_invoiceListing,Chrome 74.0.3729.169,,2019-06-14 10:42:13,2019-06-14 10:42:24,11.006s,ERROR
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 10:42:13,2019-06-14 10:42:13,0.003s,PASSED
"Invoice_nbr = ""INV_NBR_2""",Chrome 74.0.3729.169,,2019-06-14 10:42:14,2019-06-14 10:42:14,0.001s,PASSED
"queryString = select invoice_nbr,id,bill_to,invoice_sent_at,payment_due_date,total_cost from invoice where invoice_nbr='$Invoice_nbr'",Chrome 74.0.3729.169,,2019-06-14 10:42:14,2019-06-14 10:42:14,0.022s,PASSED
result = com.database.DemoSQLPro.executeQuery(queryString),Chrome 74.0.3729.169,,2019-06-14 10:42:14,2019-06-14 10:42:14,0.127s,PASSED
while (result.next()),Chrome 74.0.3729.169,,2019-06-14 10:42:14,2019-06-14 10:42:14,0.058s,PASSED
"RowDataPrecedingInvoice_nbr = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/DataBaseObjects/xPath_PrecedingInvoiceNumber""), 10)",Chrome 74.0.3729.169,,2019-06-14 10:42:14,2019-06-14 10:42:24,10.340s,PASSED
"println(""RowDataPrecedingInvoice_nbr.get(1).getText() : "" + get(1).getText())",Chrome 74.0.3729.169,,2019-06-14 10:42:24,2019-06-14 10:42:24,0.018s,ERROR
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 10:42:24,2019-06-14 10:42:24,0.004s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/CloseDBConnection,Chrome 74.0.3729.169,,2019-06-14 10:42:24,2019-06-14 10:42:25,0.214s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 10:42:24,2019-06-14 10:42:24,0.005s,PASSED
com.database.DemoSQLPro.closeDatabaseConnection(),Chrome 74.0.3729.169,,2019-06-14 10:42:25,2019-06-14 10:42:25,0.003s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 10:42:25,2019-06-14 10:42:25,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-14 10:42:25,2019-06-14 10:42:26,1.359s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 10:42:25,2019-06-14 10:42:25,0.003s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-14 10:42:25,2019-06-14 10:42:25,0.206s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-14 10:42:25,2019-06-14 10:42:26,0.636s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-14 10:42:26,2019-06-14 10:42:26,0.195s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-14 10:42:26,2019-06-14 10:42:26,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 10:42:26,2019-06-14 10:42:26,0.002s,PASSED
