Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Invoices,Chrome 74.0.3729.169,,2019-06-14 13:28:32,2019-06-14 13:28:44,11.609s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/Setup,Chrome 74.0.3729.169,,2019-06-14 13:28:33,2019-06-14 13:28:40,7.169s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:33,2019-06-14 13:28:33,0.016s,PASSED
Start setup action : setUp,Chrome 74.0.3729.169,,2019-06-14 13:28:33,2019-06-14 13:28:40,6.938s,PASSED
"waitForElementPresent(findTestObject(""Lemoney/Setup/Logout/img_profileImage""), 10)",Chrome 74.0.3729.169,,2019-06-14 13:28:40,2019-06-14 13:28:40,0.163s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:40,2019-06-14 13:28:40,0.010s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/DatabaseConnection,Chrome 74.0.3729.169,,2019-06-14 13:28:40,2019-06-14 13:28:42,1.765s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:40,2019-06-14 13:28:40,0.007s,PASSED
"url = ""apiserver.cw1p29kfimzt.ap-south-1.rds.amazonaws.com""",Chrome 74.0.3729.169,,2019-06-14 13:28:41,2019-06-14 13:28:41,0.012s,PASSED
"dbname = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 13:28:41,2019-06-14 13:28:41,0.002s,PASSED
"port = ""5432""",Chrome 74.0.3729.169,,2019-06-14 13:28:41,2019-06-14 13:28:41,0.001s,PASSED
"userName = ""apiserver""",Chrome 74.0.3729.169,,2019-06-14 13:28:41,2019-06-14 13:28:41,0.002s,PASSED
"passWord = ""api-server-db-pwd""",Chrome 74.0.3729.169,,2019-06-14 13:28:41,2019-06-14 13:28:41,0.001s,PASSED
"com.database.DemoSQLPro.connectDB(url, dbname, port, userName, passWord)",Chrome 74.0.3729.169,,2019-06-14 13:28:41,2019-06-14 13:28:42,1.041s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:42,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/Table_invoiceListing,Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:43,0.732s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:42,0.010s,PASSED
"Invoice_nbr = ""INV_NBR_2""",Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:42,0.001s,PASSED
"queryString = select invoice_nbr,id,bill_to,invoice_sent_at,payment_due_date,total_cost from invoice where invoice_nbr='$Invoice_nbr'",Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:42,0.014s,PASSED
result = com.database.DemoSQLPro.executeQuery(queryString),Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:42,0.081s,PASSED
while (result.next()),Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:42,0.039s,PASSED
driver = getWebDriver(),Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:42,0.013s,PASSED
"RowDataPrecedingInvoice_nbr = driver.findElements(By.xpath(""//span[(text() = 'DC-INV-001' or . = 'DC-INV-001')]/preceding::td[count(. | //td) = count(//td)]""))",Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:42,0.047s,PASSED
println(get(0).getText()),Chrome 74.0.3729.169,,2019-06-14 13:28:42,2019-06-14 13:28:43,0.031s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:43,2019-06-14 13:28:43,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/DataBase/CloseDBConnection,Chrome 74.0.3729.169,,2019-06-14 13:28:43,2019-06-14 13:28:43,0.195s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:43,2019-06-14 13:28:43,0.005s,PASSED
com.database.DemoSQLPro.closeDatabaseConnection(),Chrome 74.0.3729.169,,2019-06-14 13:28:43,2019-06-14 13:28:43,0.005s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:43,2019-06-14 13:28:43,0.002s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-14 13:28:43,2019-06-14 13:28:44,1.157s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:43,2019-06-14 13:28:43,0.011s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-14 13:28:43,2019-06-14 13:28:43,0.099s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-14 13:28:43,2019-06-14 13:28:44,0.655s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-14 13:28:44,2019-06-14 13:28:44,0.192s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-14 13:28:44,2019-06-14 13:28:44,0.002s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-14 13:28:44,2019-06-14 13:28:44,0.002s,PASSED
