Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"listParticularsInvoiceID = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_ParticularInvoiceId""), 10)",Chrome 74.0.3729.169,,2019-06-12 14:43:53,2019-06-12 14:43:53,0.030s,PASSED
if (listInvoiceDate.size() != listParticularsInvoiceID.size()),Chrome 74.0.3729.169,,2019-06-12 14:43:53,2019-06-12 14:43:53,0.001s,PASSED
"for ([i = 0, i < listParticularsInvoiceID.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-12 14:43:53,2019-06-12 14:43:53,0.179s,PASSED
"listDueDate = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_DueDate""), 10)",Chrome 74.0.3729.169,,2019-06-12 14:43:53,2019-06-12 14:43:53,0.025s,PASSED
if (listInvoiceDate.size() != listDueDate.size()),Chrome 74.0.3729.169,,2019-06-12 14:43:53,2019-06-12 14:43:53,0.001s,PASSED
"for ([i = 0, i < listDueDate.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-12 14:43:53,2019-06-12 14:43:54,0.190s,PASSED
"listStatus = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_Status""), 10)",Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.032s,PASSED
if (listInvoiceDate.size() != listStatus.size()),Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.013s,PASSED
"for ([i = 0, i < listStatus.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.071s,PASSED
"listAmountDueCurrType = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_AmountDueCurrencyType""), 10)",Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.028s,PASSED
"for ([i = 0, i < listAmountDueCurrType.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.210s,PASSED
"listAmountDue = findWebElements(findTestObject(""Object Repository/Lemoney/Invoices/Receivables/tableRows_AmountDue""), 10)",Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.035s,PASSED
"for ([i = 0, i < listAmountDue.size(), (i++)])",Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.159s,FAILED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.003s,PASSED
,,,,,,
Test Cases/Lemoney/Setup and TearDown/TearDown,Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:55,1.121s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.004s,PASSED
"mouseOver(findTestObject(""Lemoney/Setup/Logout/img_profileImage""))",Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:54,0.115s,PASSED
"click(findTestObject(""Lemoney/Setup/Logout/Logout""))",Chrome 74.0.3729.169,,2019-06-12 14:43:54,2019-06-12 14:43:55,0.659s,PASSED
closeBrowser(),Chrome 74.0.3729.169,,2019-06-12 14:43:55,2019-06-12 14:43:55,0.136s,PASSED
Start tear down : tearDown,Chrome 74.0.3729.169,,2019-06-12 14:43:55,2019-06-12 14:43:55,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,2019-06-12 14:43:55,2019-06-12 14:43:55,0.002s,PASSED
